portfolio_date,position_id,name,instrument_type,asset_class,factor,target_weight,target_notional_fraction_of_nav,start_market_value,start_notional,position_pnl,pretrade_market_value,end_market_value,end_notional,modified_duration,convexity,holdings_version,rebalanced
2024-03-05,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,557712.7141929535,0.0,-439.75584196498323,557272.9583509886,557272.9583509886,0.0,8.0,70.0,15,False
2024-03-05,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,276692.70182568155,0.0,-1488.1527030735695,275204.549122608,275204.549122608,0.0,17.0,310.0,15,False
2024-03-05,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,561053.0936229614,0.0,4624.711965842794,565677.8055888042,565677.8055888042,0.0,0.0,0.0,15,False
2024-03-05,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,185534.23652024736,0.0,1195.553017215336,186729.7895374627,186729.7895374627,0.0,0.0,0.0,15,False
2024-03-05,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,94757.4908027602,0.0,-338.3369158533055,94419.1538869069,94419.1538869069,0.0,0.0,0.0,15,False
2024-03-05,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,371330.97130827286,0.0,3431.5813608420485,374762.5526691149,374762.5526691149,0.0,0.0,0.0,15,False
2024-03-05,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,188380.79456209726,0.0,1226.7605791725405,189607.5551412698,189607.5551412698,0.0,0.0,0.0,15,False
2024-03-05,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,652883.5930343022,0.0,0.0,657213.5540137624,657213.5540137624,0.0,0.0,0.0,15,False
2024-03-05,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,466663.9257347407,4329.960979460143,0.0,0.0,466663.9257347407,0.0,0.0,15,False
2024-03-06,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,944519.806089866,0.0,10063.436836360841,954583.2429262268,954583.2429262268,0.0,0.0,0.0,15,False
2024-03-06,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,472633.40574379556,0.0,3996.52986697677,476629.93561077234,476629.93561077234,0.0,0.0,0.0,15,False
2024-03-06,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,374449.9302456697,0.0,-3100.9714007902976,371348.95884487935,371348.95884487935,0.0,0.0,0.0,15,False
2024-03-06,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,658641.8285707702,0.0,-574.3494726367769,658067.4790981334,658067.4790981334,0.0,0.0,0.0,15,False
2024-03-06,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,376014.4590851644,0.0,-2719.626652327977,373294.83243283647,373294.83243283647,0.0,0.0,0.0,15,False
2024-03-06,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,280940.3019755363,0.0,1620.1665574560504,282560.46853299235,282560.46853299235,0.0,0.0,0.0,15,False
2024-03-06,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,189747.87623500408,0.0,-575.7796594832216,189172.09657552085,189172.09657552085,0.0,0.0,0.0,15,False
2024-03-06,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,184832.69527024782,0.0,-168.60045926886067,184664.09481097895,184664.09481097895,0.0,0.0,0.0,15,False
2024-03-06,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,187538.13061835823,0.0,1110.7444513085143,188648.87506966674,188648.87506966674,0.0,0.0,0.0,15,False
2024-03-06,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,187516.56547312046,0.0,-72.1640774585124,187444.40139566193,187444.40139566193,0.0,0.0,0.0,15,False
2024-03-06,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,189781.90610810998,0.0,-1308.103247613535,188473.80286049645,188473.80286049645,0.0,0.0,0.0,15,False
2024-03-06,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,558127.9305597371,0.0,42.737175380354984,558170.6677351175,558170.6677351175,0.0,0.0,0.0,15,False
2024-03-06,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,375361.292032568,0.0,760.0051953857725,376121.2972279538,376121.2972279538,0.0,0.0,0.0,15,False
2024-03-06,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,465460.61950137716,0.0,-80.22467855245984,465380.3948228247,465380.3948228247,0.0,0.0,0.0,15,False
2024-03-06,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,466264.97915756225,0.0,340.0018883255032,466604.98104588775,466604.98104588775,0.0,1.9,4.0,15,False
2024-03-06,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,559592.1119800851,0.0,1096.8396995466214,560688.9516796317,560688.9516796317,0.0,4.5,22.0,15,False
2024-03-06,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,557272.9583509886,0.0,1900.5794207638971,559173.5377717525,559173.5377717525,0.0,8.0,70.0,15,False
2024-03-06,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,275204.549122608,0.0,1676.4595246171632,276881.00864722516,276881.00864722516,0.0,17.0,310.0,15,False
2024-03-06,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,565677.8055888042,0.0,-4159.975234217476,561517.8303545867,561517.8303545867,0.0,0.0,0.0,15,False
2024-03-06,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,186729.7895374627,0.0,-3357.3599148356225,183372.42962262707,183372.42962262707,0.0,0.0,0.0,15,False
2024-03-06,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,94419.1538869069,0.0,232.3974894319241,94651.55137633883,94651.55137633883,0.0,0.0,0.0,15,False
2024-03-06,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,374762.5526691149,0.0,-2853.125858479788,371909.42681063514,371909.42681063514,0.0,0.0,0.0,15,False
2024-03-06,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,189607.5551412698,0.0,-3395.215689055767,186212.33945221404,186212.33945221404,0.0,0.0,0.0,15,False
2024-03-06,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,657213.5540137624,0.0,0.0,655811.9985220918,655811.9985220918,0.0,0.0,0.0,15,False
2024-03-06,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,466663.9257347407,-1401.555491670621,0.0,0.0,466663.9257347407,0.0,0.0,15,False
2024-03-07,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,954583.2429262268,0.0,12532.289547208326,967115.5324734352,967115.5324734352,0.0,0.0,0.0,15,False
2024-03-07,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,476629.93561077234,0.0,4787.747584236465,481417.6831950088,481417.6831950088,0.0,0.0,0.0,15,False
2024-03-07,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,371348.95884487935,0.0,12467.258886275546,383816.2177311549,383816.2177311549,0.0,0.0,0.0,15,False
2024-03-07,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,658067.4790981334,0.0,554.3692974739554,658621.8483956073,658621.8483956073,0.0,0.0,0.0,15,False
2024-03-07,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,373294.83243283647,0.0,3937.8059038084616,377232.6383366449,377232.6383366449,0.0,0.0,0.0,15,False
2024-03-07,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,282560.46853299235,0.0,2995.9511054440013,285556.41963843635,285556.41963843635,0.0,0.0,0.0,15,False
2024-03-07,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,189172.09657552085,0.0,663.216880186986,189835.31345570783,189835.31345570783,0.0,0.0,0.0,15,False
2024-03-07,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,184664.09481097895,0.0,1802.5680398875218,186466.66285086647,186466.66285086647,0.0,0.0,0.0,15,False
2024-03-07,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,188648.87506966674,0.0,2376.710202714841,191025.58527238158,191025.58527238158,0.0,0.0,0.0,15,False
2024-03-07,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,187444.40139566193,0.0,1903.449632770234,189347.85102843217,189347.85102843217,0.0,0.0,0.0,15,False
2024-03-07,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,188473.80286049645,0.0,839.295915777607,189313.09877627407,189313.09877627407,0.0,0.0,0.0,15,False
2024-03-07,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,558170.6677351175,0.0,503.9585474354558,558674.626282553,558674.626282553,0.0,0.0,0.0,15,False
2024-03-07,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,376121.2972279538,0.0,4089.0956708159615,380210.39289876976,380210.39289876976,0.0,0.0,0.0,15,False
2024-03-07,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,465380.3948228247,0.0,2028.1423357631297,467408.53715858783,467408.53715858783,0.0,0.0,0.0,15,False
2024-03-07,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,466604.98104588775,0.0,160.47879987018183,466765.4598457579,466765.4598457579,0.0,1.9,4.0,15,False
2024-03-07,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,560688.9516796317,0.0,-670.2685115166141,560018.6831681151,560018.6831681151,0.0,4.5,22.0,15,False
2024-03-07,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,559173.5377717525,0.0,492.21310128766953,559665.7508730402,559665.7508730402,0.0,8.0,70.0,15,False
2024-03-07,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,276881.00864722516,0.0,2811.77387062312,279692.7825178483,279692.7825178483,0.0,17.0,310.0,15,False
2024-03-07,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,561517.8303545867,0.0,2105.508906623178,563623.3392612099,563623.3392612099,0.0,0.0,0.0,15,False
2024-03-07,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,183372.42962262707,0.0,2559.7686252460844,185932.19824787317,185932.19824787317,0.0,0.0,0.0,15,False
2024-03-07,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,94651.55137633883,0.0,-219.51342224738607,94432.03795409144,94432.03795409144,0.0,0.0,0.0,15,False
2024-03-07,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,371909.42681063514,0.0,5692.832589547558,377602.2594001827,377602.2594001827,0.0,0.0,0.0,15,False
2024-03-07,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,186212.33945221404,0.0,7055.833414648562,193268.17286686262,193268.17286686262,0.0,0.0,0.0,15,False
2024-03-07,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,655811.9985220918,0.0,0.0,655131.5302629031,655131.5302629031,0.0,0.0,0.0,15,False
2024-03-07,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,466663.9257347407,-680.468259188729,0.0,0.0,466663.9257347407,0.0,0.0,15,False
2024-03-08,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,967115.5324734352,0.0,2456.877821648115,969572.4102950833,969572.4102950833,0.0,0.0,0.0,15,False
2024-03-08,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,481417.6831950088,0.0,5278.610588352804,486696.29378336156,486696.29378336156,0.0,0.0,0.0,15,False
2024-03-08,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,383816.2177311549,0.0,-429.11676659539336,383387.1009645595,383387.1009645595,0.0,0.0,0.0,15,False
2024-03-08,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,658621.8483956073,0.0,4685.530300292898,663307.3786959002,663307.3786959002,0.0,0.0,0.0,15,False
2024-03-08,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,377232.6383366449,0.0,6941.6140382302965,384174.2523748752,384174.2523748752,0.0,0.0,0.0,15,False
2024-03-08,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,285556.41963843635,0.0,939.0359637917037,286495.45560222806,286495.45560222806,0.0,0.0,0.0,15,False
2024-03-08,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,189835.31345570783,0.0,334.559982639088,190169.87343834693,190169.87343834693,0.0,0.0,0.0,15,False
2024-03-08,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,186466.66285086647,0.0,1077.6266153811737,187544.28946624763,187544.28946624763,0.0,0.0,0.0,15,False
2024-03-08,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,191025.58527238158,0.0,378.96161455173933,191404.54688693333,191404.54688693333,0.0,0.0,0.0,15,False
2024-03-08,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,189347.85102843217,0.0,557.1250794798732,189904.97610791205,189904.97610791205,0.0,0.0,0.0,15,False
2024-03-08,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,189313.09877627407,0.0,-317.9675456007767,188995.1312306733,188995.1312306733,0.0,0.0,0.0,15,False
2024-03-08,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,558674.626282553,0.0,-3638.1935231877183,555036.4327593652,555036.4327593652,0.0,0.0,0.0,15,False
2024-03-08,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,380210.39289876976,0.0,-3177.3909276611953,377033.00197110855,377033.00197110855,0.0,0.0,0.0,15,False
2024-03-08,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,467408.53715858783,0.0,-915.7186506680878,466492.8185079197,466492.8185079197,0.0,0.0,0.0,15,False
2024-03-08,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,466765.4598457579,0.0,-305.20451836163227,466460.25532739627,466460.25532739627,0.0,1.9,4.0,15,False
2024-03-08,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,560018.6831681151,0.0,-1005.9464861445405,559012.7366819705,559012.7366819705,0.0,4.5,22.0,15,False
2024-03-08,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,559665.7508730402,0.0,-1261.1157563697745,558404.6351166704,558404.6351166704,0.0,8.0,70.0,15,False
2024-03-08,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,279692.7825178483,0.0,-2092.4609453772537,277600.32157247106,277600.32157247106,0.0,17.0,310.0,15,False
2024-03-08,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,563623.3392612099,0.0,-11321.0326290121,552302.3066321978,552302.3066321978,0.0,0.0,0.0,15,False
2024-03-08,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,185932.19824787317,0.0,-3956.5926285490605,181975.6056193241,181975.6056193241,0.0,0.0,0.0,15,False
2024-03-08,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,94432.03795409144,0.0,-2138.293368679016,92293.74458541242,92293.74458541242,0.0,0.0,0.0,15,False
2024-03-08,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,377602.2594001827,0.0,-4285.907220844812,373316.3521793379,373316.3521793379,0.0,0.0,0.0,15,False
2024-03-08,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,193268.17286686262,0.0,-1762.4855867690444,191505.68728009358,191505.68728009358,0.0,0.0,0.0,15,False
2024-03-08,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,655131.5302629031,0.0,0.0,658545.160647987,658545.160647987,0.0,0.0,0.0,15,False
2024-03-08,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,466663.9257347407,3413.630385084011,0.0,0.0,466663.9257347407,0.0,0.0,15,False
2024-03-11,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,969572.4102950833,0.0,-5234.834031898701,964337.5762631847,964337.5762631847,0.0,0.0,0.0,15,False
2024-03-11,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,486696.29378336156,0.0,-3113.2784363623236,483583.0153469992,483583.0153469992,0.0,0.0,0.0,15,False
2024-03-11,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,383387.1009645595,0.0,752.5068317120949,384139.60779627156,384139.60779627156,0.0,0.0,0.0,15,False
2024-03-11,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,663307.3786959002,0.0,-2865.272099363404,660442.1065965368,660442.1065965368,0.0,0.0,0.0,15,False
2024-03-11,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,384174.2523748752,0.0,-5658.747477551134,378515.5048973241,378515.5048973241,0.0,0.0,0.0,15,False
2024-03-11,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,286495.45560222806,0.0,-1935.7591619029026,284559.6964403252,284559.6964403252,0.0,0.0,0.0,15,False
2024-03-11,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,190169.87343834693,0.0,-2058.181866140559,188111.69157220636,188111.69157220636,0.0,0.0,0.0,15,False
2024-03-11,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,187544.28946624763,0.0,-2493.738175327017,185050.55129092062,185050.55129092062,0.0,0.0,0.0,15,False
2024-03-11,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,191404.54688693333,0.0,-269.6121558908967,191134.93473104242,191134.93473104242,0.0,0.0,0.0,15,False
2024-03-11,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,189904.97610791205,0.0,1842.824405244964,191747.800513157,191747.800513157,0.0,0.0,0.0,15,False
2024-03-11,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,188995.1312306733,0.0,-1286.649446290449,187708.48178438284,187708.48178438284,0.0,0.0,0.0,15,False
2024-03-11,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,555036.4327593652,0.0,1266.7648676623785,556303.1976270275,556303.1976270275,0.0,0.0,0.0,15,False
2024-03-11,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,377033.00197110855,0.0,-761.8947220880157,376271.10724902054,376271.10724902054,0.0,0.0,0.0,15,False
2024-03-11,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,466492.8185079197,0.0,-414.6611295088711,466078.15737841086,466078.15737841086,0.0,0.0,0.0,15,False
2024-03-11,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,466460.25532739627,0.0,26.406284123250266,466486.6616115195,466486.6616115195,0.0,1.9,4.0,15,False
2024-03-11,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,559012.7366819705,0.0,441.0967826958519,559453.8334646664,559453.8334646664,0.0,4.5,22.0,15,False
2024-03-11,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,558404.6351166704,0.0,3046.411251561009,561451.0463682314,561451.0463682314,0.0,8.0,70.0,15,False
2024-03-11,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,277600.32157247106,0.0,1209.9007337260832,278810.22230619716,278810.22230619716,0.0,17.0,310.0,15,False
2024-03-11,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,552302.3066321978,0.0,-957.841550324569,551344.4650818732,551344.4650818732,0.0,0.0,0.0,15,False
2024-03-11,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,181975.6056193241,0.0,-566.3785665550332,181409.22705276907,181409.22705276907,0.0,0.0,0.0,15,False
2024-03-11,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,92293.74458541242,0.0,-80.70197809875373,92213.04260731368,92213.04260731368,0.0,0.0,0.0,15,False
2024-03-11,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,373316.3521793379,0.0,-3213.7879056758957,370102.564273662,370102.564273662,0.0,0.0,0.0,15,False
2024-03-11,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,191505.68728009358,0.0,-964.6216582408383,190541.06562185273,190541.06562185273,0.0,0.0,0.0,15,False
2024-03-11,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,658545.160647987,0.0,0.0,659621.5814594185,659621.5814594185,0.0,0.0,0.0,15,False
2024-03-11,EURUSD_OVERLAY,Long EUR / Short USD Overlay,fx_forward,FX,EURUSD_RETURN,,0.05,0.0,466663.9257347407,1076.4208114314306,0.0,0.0,466663.9257347407,0.0,0.0,15,False
2024-03-12,SPY,SPDR S&P 500 ETF Trust,etf,US Equity,SPY_RETURN,0.1,,964337.5762631847,0.0,11280.600548124337,975618.176811309,975618.176811309,0.0,0.0,0.0,15,False
2024-03-12,QQQ,Invesco QQQ Trust,etf,US Equity,QQQ_RETURN,0.05,,483583.0153469992,0.0,2590.112396421597,486173.12774342083,486173.12774342083,0.0,0.0,0.0,15,False
2024-03-12,IWM,iShares Russell 2000 ETF,etf,US Equity,IWM_RETURN,0.04,,384139.60779627156,0.0,1539.0271714833943,385678.63496775494,385678.63496775494,0.0,0.0,0.0,15,False
2024-03-12,EFA,iShares MSCI EAFE ETF,etf,International Equity,EFA_RETURN,0.07,,660442.1065965368,0.0,3732.517738656389,664174.6243351932,664174.6243351932,0.0,0.0,0.0,15,False
2024-03-12,EEM,iShares MSCI Emerging Markets ETF,etf,Emerging Markets Equity,EEM_RETURN,0.04,,378515.5048973241,0.0,2449.4082234944603,380964.91312081856,380964.91312081856,0.0,0.0,0.0,15,False
2024-03-12,VNQ,Vanguard Real Estate ETF,etf,Real Estate,VNQ_RETURN,0.03,,284559.6964403252,0.0,1705.5344785210443,286265.2309188462,286265.2309188462,0.0,0.0,0.0,15,False
2024-03-12,AAPL,Apple Inc.,equity,US Equity,AAPL_RETURN,0.02,,188111.69157220636,0.0,1295.0153179305262,189406.70689013688,189406.70689013688,0.0,0.0,0.0,15,False
2024-03-12,MSFT,Microsoft Corporation,equity,US Equity,MSFT_RETURN,0.02,,185050.55129092062,0.0,2093.1952643120194,187143.74655523265,187143.74655523265,0.0,0.0,0.0,15,False
2024-03-12,JPM,JPMorgan Chase & Co.,equity,US Equity,JPM_RETURN,0.02,,191134.93473104242,0.0,2223.6564345229326,193358.59116556536,193358.59116556536,0.0,0.0,0.0,15,False
2024-03-12,JNJ,Johnson & Johnson,equity,US Equity,JNJ_RETURN,0.02,,191747.800513157,0.0,2091.745697581805,193839.5462107388,193839.5462107388,0.0,0.0,0.0,15,False
2024-03-12,XOM,Exxon Mobil Corporation,equity,US Equity,XOM_RETURN,0.02,,187708.48178438284,0.0,6274.9685389043125,193983.45032328714,193983.45032328714,0.0,0.0,0.0,15,False
2024-03-12,LQD,iShares iBoxx Investment Grade Corporate Bond ETF,etf,Investment Grade Credit,LQD_RETURN,0.06,,556303.1976270275,0.0,-2912.219294265357,553390.9783327621,553390.9783327621,0.0,0.0,0.0,15,False
2024-03-12,HYG,iShares iBoxx High Yield Corporate Bond ETF,etf,High Yield Credit,HYG_RETURN,0.04,,376271.10724902054,0.0,58.608809420172115,376329.71605844074,376329.71605844074,0.0,0.0,0.0,15,False
2024-03-12,TIP,iShares TIPS Bond ETF,etf,Inflation-Linked Bonds,TIP_RETURN,0.05,,466078.15737841086,0.0,970.3025062216819,467048.45988463255,467048.45988463255,0.0,0.0,0.0,15,False
2024-03-12,US2Y,US 2Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS2_CHANGE,0.05,,466486.6616115195,0.0,-553.2068647185937,465933.45474680094,465933.45474680094,0.0,1.9,4.0,15,False
2024-03-12,US5Y,US 5Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS5_CHANGE,0.06,,559453.8334646664,0.0,-1327.759084869166,558126.0743797972,558126.0743797972,0.0,4.5,22.0,15,False
2024-03-12,US10Y,US 10Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS10_CHANGE,0.06,,561451.0463682314,0.0,-3712.9506446668493,557738.0957235646,557738.0957235646,0.0,8.0,70.0,15,False
2024-03-12,US30Y,US 30Y Synthetic Constant-Sensitivity Bond,bond,Government Bonds,DGS30_CHANGE,0.03,,278810.22230619716,0.0,-4124.085967811896,274686.1363383853,274686.1363383853,0.0,17.0,310.0,15,False
2024-03-12,GLD,SPDR Gold Shares,etf,Precious Metals,GLD_RETURN,0.06,,551344.4650818732,0.0,-2282.523469369478,549061.9416125037,549061.9416125037,0.0,0.0,0.0,15,False
2024-03-12,SLV,iShares Silver Trust,etf,Precious Metals,SLV_RETURN,0.02,,181409.22705276907,0.0,-543.3358417602559,180865.89121100883,180865.89121100883,0.0,0.0,0.0,15,False
2024-03-12,PPLT,abrdn Physical Platinum Shares ETF,etf,Precious Metals,PPLT_RETURN,0.01,,92213.04260731368,0.0,1313.4832181420534,93526.52582545573,93526.52582545573,0.0,0.0,0.0,15,False
2024-03-12,DBC,Invesco DB Commodity Index Tracking Fund,etf,Commodities,DBC_RETURN,0.04,,370102.564273662,0.0,4769.799038562358,374872.36331222433,374872.36331222433,0.0,0.0,0.0,15,False
2024-03-12,USO,United States Oil Fund,etf,Commodities,USO_RETURN,0.02,,190541.06562185273,0.0,7513.138960016129,198054.20458186886,198054.20458186886,0.0,0.0,0.0,15,False
2024-03-12,USD_CASH,USD Cash,cash,Cash,CASH_RETURN,0.06999999999999962,,659621.5814594185,0.0,0.0,661550.8272611202,661550.8272611202,0.0,0.0,0.0,15,False
